timestamp,asset_id,channel,value,rpm,label
2023-01-01 00:00:00.000,turbine_1,vibration_x,0.04967141530112327,1800.0,0
2023-01-01 00:00:00.010,turbine_1,vibration_x,0.8196730357195406,1800.0314237695525,0
2023-01-01 00:00:00.020,turbine_1,vibration_x,-0.33280509522337276,1800.0628474615312,0
2023-01-01 00:00:00.030,turbine_1,vibration_x,-0.6256935699107024,1800.0942709983626,0
2023-01-01 00:00:00.040,turbine_1,vibration_x,1.0451982292813147,1800.1256943024732,0
2023-01-01 00:00:00.050,turbine_1,vibration_x,-0.023413695694917833,1800.1571172962906,0
2023-01-01 00:00:00.060,turbine_1,vibration_x,-0.9106922852029091,1800.1885399022426,0
2023-01-01 00:00:00.070,turbine_1,vibration_x,0.8547400284667925,1800.2199620427587,0
2023-01-01 00:00:00.080,turbine_1,vibration_x,0.3506265104399488,1800.2513836402686,0
2023-01-01 00:00:00.090,turbine_1,vibration_x,-0.7792434614780621,1800.2828046172042,0
2023-01-01 00:00:00.100,turbine_1,vibration_x,-0.04634176928124725,1800.3142248959984,0
2023-01-01 00:00:00.110,turbine_1,vibration_x,0.7869264904796361,1800.3456443990863,0
2023-01-01 00:00:00.120,turbine_1,vibration_x,-0.373377721876836,1800.3770630489043,0
2023-01-01 00:00:00.130,turbine_1,vibration_x,-0.9693245800172845,1800.4084807678914,0
2023-01-01 00:00:00.140,turbine_1,vibration_x,0.896121783502345,1800.4398974784888,0
2023-01-01 00:00:00.150,turbine_1,vibration_x,-0.05622875292409661,1800.4713131031397,0
2023-01-01 00:00:00.160,turbine_1,vibration_x,-1.1698966787870906,1800.5027275642908,0
2023-01-01 00:00:00.170,turbine_1,vibration_x,0.8094212888110268,1800.5341407843912,0
2023-01-01 00:00:00.180,turbine_1,vibration_x,0.30677154148132224,1800.5655526858932,0
2023-01-01 00:00:00.190,turbine_1,vibration_x,-0.974729835970185,1800.5969631912521,0
2023-01-01 00:00:00.200,turbine_1,vibration_x,0.14656487689215336,1800.6283722229268,0
2023-01-01 00:00:00.210,turbine_1,vibration_x,0.8109218357880087,1800.65977970338,0
2023-01-01 00:00:00.220,turbine_1,vibration_x,-0.39082112856464396,1800.6911855550784,0
2023-01-01 00:00:00.230,turbine_1,vibration_x,-0.9204713741728544,1800.7225897004919,0
2023-01-01 00:00:00.240,turbine_1,vibration_x,1.01417529430113,1800.7539920620954,0
2023-01-01 00:00:00.250,turbine_1,vibration_x,0.011092258970989843,1800.7853925623679,0
2023-01-01 00:00:00.260,turbine_1,vibration_x,-1.1837129244958786,1800.8167911237929,0
2023-01-01 00:00:00.270,turbine_1,vibration_x,0.8155663573860659,1800.848187668859,0
2023-01-01 00:00:00.280,turbine_1,vibration_x,0.33751008004156824,1800.8795821200595,0
2023-01-01 00:00:00.290,turbine_1,vibration_x,-0.8626688408159786,1800.9109743998931,0
2023-01-01 00:00:00.300,turbine_1,vibration_x,-0.06017066122294278,1800.9423644308636,0
2023-01-01 00:00:00.310,turbine_1,vibration_x,1.0187272842875565,1800.9737521354805,0
2023-01-01 00:00:00.320,turbine_1,vibration_x,-0.3989236715072293,1801.005137436259,0
2023-01-01 00:00:00.330,turbine_1,vibration_x,-0.8837676484470994,1801.0365202557205,0
2023-01-01 00:00:00.340,turbine_1,vibration_x,1.1508680579639674,1801.0679005163918,0
2023-01-01 00:00:00.350,turbine_1,vibration_x,-0.12208436499710282,1801.099278140807,0
2023-01-01 00:00:00.360,turbine_1,vibration_x,-1.0477272072531727,1801.1306530515058,0
2023-01-01 00:00:00.370,turbine_1,vibration_x,0.5820295431635204,1801.162025171035,0
2023-01-01 00:00:00.380,turbine_1,vibration_x,0.26475534414360613,1801.1933944219488,0
2023-01-01 00:00:00.390,turbine_1,vibration_x,-0.813813342249738,1801.2247607268077,0
2023-01-01 00:00:00.400,turbine_1,vibration_x,0.07384665799953692,1801.2561240081795,0
2023-01-01 00:00:00.410,turbine_1,vibration_x,0.8506362939556602,1801.28748418864,0
2023-01-01 00:00:00.420,turbine_1,vibration_x,-0.4091387772722595,1801.3188411907722,0
2023-01-01 00:00:00.430,turbine_1,vibration_x,-0.8081069251104457,1801.3501949371673,0
2023-01-01 00:00:00.440,turbine_1,vibration_x,0.9207613677169058,1801.3815453504242,0
2023-01-01 00:00:00.450,turbine_1,vibration_x,-0.07198442083946674,1801.4128923531503,0
2023-01-01 00:00:00.460,turbine_1,vibration_x,-1.1146774438496267,1801.4442358679612,0
2023-01-01 00:00:00.470,turbine_1,vibration_x,0.8837087781733823,1801.475575817481,0
2023-01-01 00:00:00.480,turbine_1,vibration_x,0.4319357779903007,1801.5069121243434,0
2023-01-01 00:00:00.490,turbine_1,vibration_x,-1.0098034813729277,1801.5382447111901,0
2023-01-01 00:00:00.500,turbine_1,vibration_x,0.03240839693946441,1801.5695735006723,0
2023-01-01 00:00:00.510,turbine_1,vibration_x,0.7949912377950273,1801.600898415451,0
2023-01-01 00:00:00.520,turbine_1,vibration_x,-0.4652661490640357,1801.632219378196,0
2023-01-01 00:00:00.530,turbine_1,vibration_x,-0.716828926667424,1801.6635363115877,0
2023-01-01 00:00:00.540,turbine_1,vibration_x,1.1717135190032435,1801.6948491383157,0
2023-01-01 00:00:00.550,turbine_1,vibration_x,0.09312801191162869,1801.7261577810802,0
2023-01-01 00:00:00.560,turbine_1,vibration_x,-1.1525353190759118,1801.7574621625918,0
2023-01-01 00:00:00.570,turbine_1,vibration_x,0.747075317966362,1801.788762205571,0
2023-01-01 00:00:00.580,turbine_1,vibration_x,0.4307002921738163,1801.8200578327499,0
2023-01-01 00:00:00.590,turbine_1,vibration_x,-0.7359449531244225,1801.8513489668705,0
2023-01-01 00:00:00.600,turbine_1,vibration_x,-0.047917423784535174,1801.882635530687,0
2023-01-01 00:00:00.610,turbine_1,vibration_x,0.8149335681702823,1801.9139174469638,0
2023-01-01 00:00:00.620,turbine_1,vibration_x,-0.5082074464340373,1801.9451946384775,0
2023-01-01 00:00:00.630,turbine_1,vibration_x,-0.8976172179595852,1801.976467028016,0
2023-01-01 00:00:00.640,turbine_1,vibration_x,1.1498661489930684,1802.0077345383793,0
2023-01-01 00:00:00.650,turbine_1,vibration_x,0.1356240028570958,1802.0389970923795,0
2023-01-01 00:00:00.660,turbine_1,vibration_x,-1.0758145789116815,1802.0702546128405,0
2023-01-01 00:00:00.670,turbine_1,vibration_x,0.8783498453406917,1802.1015070225992,0
